bncc_indice,bncc_codigo,bncc_objetivo,curriculo_indice,curriculo_codigo,similaridade
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",45,(EI03ET01),0.81085944
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",46,(EI03ET01),0.81085944
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",47,(EI03ET01ME1P1),0.80851066
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",48,(EI03ET01ME2),0.80218697
279,(EI02TS02ME02),"(EI02TS02ME02) Criar desenhos, pinturas, colagens, modelagens, experimentando o uso de cores em suas produções como a partir de seu próprio repertório, de temas trabalhados e de obras de arte observadas.",279,(EI02TS02ME02),1.0
279,(EI02TS02ME02),"(EI02TS02ME02) Criar desenhos, pinturas, colagens, modelagens, experimentando o uso de cores em suas produções como a partir de seu próprio repertório, de temas trabalhados e de obras de arte observadas.",277,(EI02TS02),0.97214913
279,(EI02TS02ME02),"(EI02TS02ME02) Criar desenhos, pinturas, colagens, modelagens, experimentando o uso de cores em suas produções como a partir de seu próprio repertório, de temas trabalhados e de obras de arte observadas.",278,(EI02TS02ME01),0.93475914
279,(EI02TS02ME02),"(EI02TS02ME02) Criar desenhos, pinturas, colagens, modelagens, experimentando o uso de cores em suas produções como a partir de seu próprio repertório, de temas trabalhados e de obras de arte observadas.",280,(EI02TS02ME03),0.89491534
279,(EI02TS02ME02),"(EI02TS02ME02) Criar desenhos, pinturas, colagens, modelagens, experimentando o uso de cores em suas produções como a partir de seu próprio repertório, de temas trabalhados e de obras de arte observadas.",218,(EI02TS02),0.84344584
279,(EI02TS02ME02),"(EI02TS02ME02) Criar desenhos, pinturas, colagens, modelagens, experimentando o uso de cores em suas produções como a partir de seu próprio repertório, de temas trabalhados e de obras de arte observadas.",156,(EI03TS02ME02),0.80917364
279,(EI02TS02ME02),"(EI02TS02ME02) Criar desenhos, pinturas, colagens, modelagens, experimentando o uso de cores em suas produções como a partir de seu próprio repertório, de temas trabalhados e de obras de arte observadas.",154,(EI03TS02),0.80543184
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,280,(EI02TS02ME03),1.0
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,278,(EI02TS02ME01),0.94547987
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,279,(EI02TS02ME02),0.89491534
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,277,(EI02TS02),0.88423634
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,218,(EI02TS02),0.8504561
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,155,(EI03TS01ME01),0.8326045
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,156,(EI03TS02ME02),0.83013237
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,79,(EI03TS02ME01),0.8169516
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,80,(EI03TS02ME02),0.81324434
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,154,(EI03TS02),0.80864096
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",281,(EI02TS03),1.0000002
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",284,(EI02TS03ME03),0.97844714
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",283,(EI02TS03ME02),0.9765996
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",282,(EI02TS03ME01),0.97623694
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",285,(EI02TS03ME04),0.9555918
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",81,(EI03TS03),0.93114316
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",217,(EI02TS01),0.9025396
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",157,(EI03TS03),0.8934171
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",186,(EI01TS03),0.8742597
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",274,(EI02TS01),0.8630954
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",77,(EI03TS01ME02),0.86088514
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",275,(EI02TS01ME01),0.85558647
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",219,(EI02TS03),0.8464974
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",152,(EI03TS01ME02),0.84221804
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",153,(EI03TS01ME03),0.8410813
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",276,(EI02TS01ME02),0.83467877
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",151,(EI03TS01ME01),0.83020043
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",76,(EI03TS01ME01),0.82874554
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",150,(EI03TS01),0.8279383
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",189,(EI02CG03),0.82326317
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",75,(EI03TS01),0.8197874
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",184,(EI01TS01),0.80816746
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,282,(EI02TS03ME01),1.0000004
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,283,(EI02TS03ME02),0.987689
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,281,(EI02TS03),0.97623694
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,284,(EI02TS03ME03),0.96481705
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,285,(EI02TS03ME04),0.94706905
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,81,(EI03TS03),0.9171144
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,217,(EI02TS01),0.8950795
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,157,(EI03TS03),0.8663159
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,274,(EI02TS01),0.858897
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,77,(EI03TS01ME02),0.8539823
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,275,(EI02TS01ME01),0.8502241
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,276,(EI02TS01ME02),0.8375002
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,152,(EI03TS01ME02),0.83244175
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,76,(EI03TS01ME01),0.83192074
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,153,(EI03TS01ME03),0.82720846
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,186,(EI01TS03),0.8229077
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,189,(EI02CG03),0.82223624
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,151,(EI03TS01ME01),0.81916636
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,219,(EI02TS03),0.81455004
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,184,(EI01TS01),0.8038561
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,75,(EI03TS01),0.8030987
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,150,(EI03TS01),0.8003745
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",283,(EI02TS03ME02),1.0
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",282,(EI02TS03ME01),0.987689
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",281,(EI02TS03),0.9765996
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",284,(EI02TS03ME03),0.96184206
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",285,(EI02TS03ME04),0.9474397
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",81,(EI03TS03),0.92785835
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",217,(EI02TS01),0.90243185
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",157,(EI03TS03),0.877563
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",274,(EI02TS01),0.86223006
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",77,(EI03TS01ME02),0.8579551
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",152,(EI03TS01ME02),0.8498007
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",275,(EI02TS01ME01),0.8493928
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",276,(EI02TS01ME02),0.8370647
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",153,(EI03TS01ME03),0.83641803
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",151,(EI03TS01ME01),0.8299725
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",186,(EI01TS03),0.82670474
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",76,(EI03TS01ME01),0.8248003
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",219,(EI02TS03),0.81848574
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",150,(EI03TS01),0.8172188
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",189,(EI02CG03),0.8134136
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",184,(EI01TS01),0.8085697
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",75,(EI03TS01),0.80176365
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",284,(EI02TS03ME03),1.0
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",281,(EI02TS03),0.97844714
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",282,(EI02TS03ME01),0.96481705
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",285,(EI02TS03ME04),0.9643253
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",283,(EI02TS03ME02),0.96184206
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",81,(EI03TS03),0.9101248
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",217,(EI02TS01),0.8890661
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",157,(EI03TS03),0.8845519
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",153,(EI03TS01ME03),0.8463862
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",152,(EI03TS01ME02),0.84270287
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",77,(EI03TS01ME02),0.8416209
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",274,(EI02TS01),0.8402783
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",186,(EI01TS03),0.83966744
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",275,(EI02TS01ME01),0.8332008
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",151,(EI03TS01ME01),0.8325757
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",150,(EI03TS01),0.8313068
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",219,(EI02TS03),0.81439364
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",276,(EI02TS01ME02),0.81387174
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",76,(EI03TS01ME01),0.8123515
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",75,(EI03TS01),0.80798703
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",189,(EI02CG03),0.80174446
